.threshold	specificity	sensitivity	model
0.5688261999924495	0.9518072289156626	0.7846153846153846	Information Gain + SVM
0.5832083464041053	0.9518072289156626	0.7692307692307693	Information Gain + SVM
0.6079382298573743	0.963855421686747	0.7692307692307693	Information Gain + SVM
0.6263505018707511	0.963855421686747	0.7538461538461538	Information Gain + SVM
0.6609522431260437	0.9759036144578314	0.7538461538461538	Information Gain + SVM
0.6796960864352009	0.9759036144578314	0.7384615384615385	Information Gain + SVM
0.7002054448991382	0.9759036144578314	0.7230769230769231	Information Gain + SVM
0.7381327690766024	0.9759036144578314	0.7076923076923077	Information Gain + SVM
0.7571733220544534	0.9879518072289156	0.7076923076923077	Information Gain + SVM
0.7694142330384969	0.9879518072289156	0.6923076923076923	Information Gain + SVM
0.7739279458974708	0.9879518072289156	0.676923076923077	Information Gain + SVM
0.7811359517797958	0.9879518072289156	0.6615384615384615	Information Gain + SVM
0.7919182379272711	0.9879518072289156	0.6461538461538462	Information Gain + SVM
0.8183090417141212	0.9879518072289156	0.6307692307692307	Information Gain + SVM
0.8422114821563189	1	0.6307692307692307	Information Gain + SVM
0.8557956851589946	1	0.6153846153846154	Information Gain + SVM
0.8566364784752337	1	0.6	Information Gain + SVM
0.8665176787398674	1	0.5846153846153846	Information Gain + SVM
0.8692680223886411	1	0.5692307692307692	Information Gain + SVM
0.8859007774530079	1	0.5538461538461539	Information Gain + SVM
0.8870083156010538	1	0.5384615384615384	Information Gain + SVM
0.8923158168319004	1	0.5230769230769231	Information Gain + SVM
0.8976520094368375	1	0.5076923076923077	Information Gain + SVM
0.9012148145137042	1	0.49230769230769234	Information Gain + SVM
0.9030273907116443	1	0.47692307692307695	Information Gain + SVM
0.9036076394377252	1	0.46153846153846156	Information Gain + SVM
0.9043311271456469	1	0.4461538461538462	Information Gain + SVM
0.9127541740798021	1	0.4307692307692308	Information Gain + SVM
0.9202969496851471	1	0.4153846153846154	Information Gain + SVM
0.927956787692695	1	0.4	Information Gain + SVM
0.9407080722740686	1	0.38461538461538464	Information Gain + SVM
0.9499594051057029	1	0.36923076923076925	Information Gain + SVM
0.9511894863879181	1	0.35384615384615387	Information Gain + SVM
0.9514308051939545	1	0.3384615384615385	Information Gain + SVM
0.9584995939979976	1	0.3230769230769231	Information Gain + SVM
0.9647353595525929	1	0.3076923076923077	Information Gain + SVM
0.9651221930394001	1	0.2923076923076923	Information Gain + SVM
0.9654305799828679	1	0.27692307692307694	Information Gain + SVM
0.9675459259666439	1	0.26153846153846155	Information Gain + SVM
0.9711843058449856	1	0.24615384615384617	Information Gain + SVM
0.9729049702106015	1	0.23076923076923078	Information Gain + SVM
0.9742167290313354	1	0.2153846153846154	Information Gain + SVM
0.9746995438314044	1	0.2	Information Gain + SVM
0.9833523105249659	1	0.18461538461538463	Information Gain + SVM
0.9877745427742797	1	0.16923076923076924	Information Gain + SVM
0.9896627637816203	1	0.15384615384615385	Information Gain + SVM
0.9905330543280962	1	0.13846153846153847	Information Gain + SVM
0.9914868638290817	1	0.12307692307692308	Information Gain + SVM
0.9937099674595451	1	0.1076923076923077	Information Gain + SVM
0.994135472237037	1	0.09230769230769231	Information Gain + SVM
0.9944778007981402	1	0.07692307692307693	Information Gain + SVM
0.9945264734341337	1	0.06153846153846154	Information Gain + SVM
0.9957284785686489	1	0.046153846153846156	Information Gain + SVM
0.9975442994521054	1	0.03076923076923077	Information Gain + SVM
0.9983246543269164	1	0.015384615384615385	Information Gain + SVM
Inf	1	0	Information Gain + SVM
