col	role
ENSG00000228594	predictor
ENSG00000228672	predictor
ENSG00000228696	predictor
ENSG00000228716	predictor
ENSG00000228727	predictor
ENSG00000229117	predictor
ENSG00000229314	predictor
ENSG00000229474	predictor
ENSG00000229676	predictor
ENSG00000229809	predictor
ENSG00000229833	predictor
ENSG00000229894	predictor
ENSG00000229924	predictor
ENSG00000229972	predictor
ENSG00000230062	predictor
ENSG00000230124	predictor
ENSG00000230257	predictor
ENSG00000230358	predictor
ENSG00000230453	predictor
ENSG00000230510	predictor
ENSG00000230561	predictor
ENSG00000230657	predictor
ENSG00000230797	predictor
ENSG00000230873	predictor
ENSG00000230989	predictor
ENSG00000231192	predictor
ENSG00000231256	predictor
ENSG00000231389	predictor
ENSG00000231500	predictor
ENSG00000231738	predictor
ENSG00000231852	predictor
ENSG00000231887	predictor
ENSG00000231925	predictor
ENSG00000232040	predictor
ENSG00000232112	predictor
ENSG00000232113	predictor
ENSG00000232119	predictor
ENSG00000232196	predictor
ENSG00000232268	predictor
ENSG00000232388	predictor
ENSG00000232434	predictor
ENSG00000232593	predictor
ENSG00000232629	predictor
ENSG00000232653	predictor
ENSG00000232810	predictor
ENSG00000232838	predictor
ENSG00000232859	predictor
ENSG00000233024	predictor
ENSG00000233198	predictor
ENSG00000233232	predictor
ENSG00000233436	predictor
ENSG00000233493	predictor
ENSG00000233757	predictor
ENSG00000233822	predictor
ENSG00000233927	predictor
ENSG00000233954	predictor
ENSG00000234127	predictor
ENSG00000234284	predictor
ENSG00000234409	predictor
ENSG00000234444	predictor
ENSG00000234465	predictor
ENSG00000234511	predictor
ENSG00000234545	predictor
ENSG00000234602	predictor
ENSG00000234616	predictor
ENSG00000234719	predictor
ENSG00000234745	predictor
ENSG00000234828	predictor
ENSG00000234857	predictor
ENSG00000234965	predictor
ENSG00000235098	predictor
ENSG00000235106	predictor
ENSG00000235109	predictor
ENSG00000235162	predictor
ENSG00000235173	predictor
ENSG00000235194	predictor
ENSG00000235272	predictor
ENSG00000235387	predictor
ENSG00000235453	predictor
ENSG00000235568	predictor
ENSG00000235711	predictor
ENSG00000235750	predictor
ENSG00000235863	predictor
ENSG00000236032	predictor
ENSG00000236104	predictor
ENSG00000236287	predictor
ENSG00000236334	predictor
ENSG00000236383	predictor
ENSG00000236444	predictor
ENSG00000236609	predictor
ENSG00000236699	predictor
ENSG00000236761	predictor
ENSG00000237172	predictor
ENSG00000237190	predictor
ENSG00000237289	predictor
ENSG00000237330	predictor
ENSG00000237353	predictor
ENSG00000237440	predictor
ENSG00000237441	predictor
ENSG00000237489	predictor
ENSG00000237515	predictor
ENSG00000237521	predictor
ENSG00000237541	predictor
ENSG00000237649	predictor
ENSG00000237651	predictor
ENSG00000237693	predictor
ENSG00000237763	predictor
ENSG00000237765	predictor
ENSG00000237988	predictor
ENSG00000238083	predictor
ENSG00000238227	predictor
ENSG00000239264	predictor
ENSG00000239282	predictor
ENSG00000239305	predictor
ENSG00000239306	predictor
ENSG00000239382	predictor
ENSG00000239388	predictor
ENSG00000239474	predictor
ENSG00000239521	predictor
ENSG00000239605	predictor
ENSG00000239672	predictor
ENSG00000239697	predictor
ENSG00000239704	predictor
ENSG00000239713	predictor
ENSG00000239732	predictor
ENSG00000239779	predictor
ENSG00000239789	predictor
ENSG00000239857	predictor
ENSG00000239887	predictor
ENSG00000239900	predictor
ENSG00000239920	predictor
ENSG00000239998	predictor
ENSG00000240021	predictor
ENSG00000240038	predictor
ENSG00000240045	predictor
ENSG00000240053	predictor
ENSG00000240065	predictor
ENSG00000240184	predictor
ENSG00000240204	predictor
ENSG00000240224	predictor
ENSG00000240230	predictor
ENSG00000240303	predictor
ENSG00000240344	predictor
ENSG00000240445	predictor
ENSG00000240505	predictor
ENSG00000240583	predictor
ENSG00000240654	predictor
ENSG00000240682	predictor
ENSG00000240694	predictor
ENSG00000240720	predictor
ENSG00000240764	predictor
ENSG00000240849	predictor
ENSG00000240857	predictor
ENSG00000240891	predictor
ENSG00000240972	predictor
ENSG00000241058	predictor
ENSG00000241106	predictor
ENSG00000241127	predictor
ENSG00000241186	predictor
ENSG00000241224	predictor
ENSG00000241258	predictor
ENSG00000241322	predictor
ENSG00000241343	predictor
ENSG00000241360	predictor
ENSG00000241370	predictor
ENSG00000241399	predictor
ENSG00000241404	predictor
ENSG00000241468	predictor
ENSG00000241484	predictor
ENSG00000241489	predictor
ENSG00000241553	predictor
ENSG00000241563	predictor
ENSG00000241635	predictor
ENSG00000241644	predictor
ENSG00000241685	predictor
ENSG00000241794	predictor
ENSG00000241837	predictor
ENSG00000241839	predictor
ENSG00000241852	predictor
ENSG00000241878	predictor
ENSG00000241935	predictor
ENSG00000241945	predictor
ENSG00000241962	predictor
ENSG00000241973	predictor
ENSG00000242028	predictor
ENSG00000242110	predictor
ENSG00000242114	predictor
ENSG00000242220	predictor
ENSG00000242221	predictor
ENSG00000242247	predictor
ENSG00000242259	predictor
ENSG00000242366	predictor
ENSG00000242372	predictor
ENSG00000242419	predictor
ENSG00000242485	predictor
ENSG00000242498	predictor
ENSG00000242515	predictor
ENSG00000242550	predictor
ENSG00000242574	predictor
ENSG00000242612	predictor
ENSG00000242616	predictor
ENSG00000242689	predictor
ENSG00000242715	predictor
ENSG00000242732	predictor
ENSG00000242802	predictor
ENSG00000242852	predictor
ENSG00000242866	predictor
ENSG00000242950	predictor
ENSG00000243056	predictor
ENSG00000243130	predictor
ENSG00000243135	predictor
ENSG00000243147	predictor
ENSG00000243156	predictor
ENSG00000243207	predictor
ENSG00000243232	predictor
ENSG00000243244	predictor
ENSG00000243279	predictor
ENSG00000243284	predictor
ENSG00000243317	predictor
ENSG00000243335	predictor
ENSG00000243364	predictor
ENSG00000243414	predictor
ENSG00000243477	predictor
ENSG00000243509	predictor
ENSG00000243543	predictor
ENSG00000243566	predictor
ENSG00000243627	predictor
ENSG00000243646	predictor
ENSG00000243649	predictor
ENSG00000243660	predictor
ENSG00000243667	predictor
ENSG00000243678	predictor
ENSG00000243696	predictor
ENSG00000243708	predictor
ENSG00000243710	predictor
ENSG00000243716	predictor
ENSG00000243725	predictor
ENSG00000243749	predictor
ENSG00000243789	predictor
ENSG00000243811	predictor
ENSG00000243896	predictor
ENSG00000243910	predictor
ENSG00000243927	predictor
ENSG00000243943	predictor
ENSG00000243955	predictor
ENSG00000243989	predictor
ENSG00000244005	predictor
ENSG00000244038	predictor
ENSG00000244045	predictor
ENSG00000244067	predictor
ENSG00000244115	predictor
ENSG00000244122	predictor
ENSG00000244165	predictor
ENSG00000244187	predictor
ENSG00000244219	predictor
ENSG00000244242	predictor
ENSG00000244274	predictor
ENSG00000244405	predictor
ENSG00000244462	predictor
ENSG00000244474	predictor
ENSG00000244476	predictor
ENSG00000244482	predictor
ENSG00000244486	predictor
ENSG00000244509	predictor
ENSG00000244607	predictor
ENSG00000244617	predictor
ENSG00000244687	predictor
ENSG00000244693	predictor
ENSG00000244694	predictor
ENSG00000244731	predictor
ENSG00000244734	predictor
ENSG00000244752	predictor
ENSG00000244754	predictor
ENSG00000245680	predictor
ENSG00000245848	predictor
ENSG00000246705	predictor
ENSG00000246922	predictor
ENSG00000247077	predictor
ENSG00000247315	predictor
ENSG00000247595	predictor
ENSG00000247596	predictor
ENSG00000247626	predictor
ENSG00000247746	predictor
ENSG00000248098	predictor
ENSG00000248099	predictor
ENSG00000248144	predictor
ENSG00000248329	predictor
ENSG00000248333	predictor
ENSG00000248383	predictor
ENSG00000248483	predictor
ENSG00000248485	predictor
ENSG00000248487	predictor
ENSG00000248592	predictor
ENSG00000248643	predictor
ENSG00000248672	predictor
ENSG00000248710	predictor
ENSG00000248712	predictor
ENSG00000248771	predictor
ENSG00000248871	predictor
ENSG00000248905	predictor
ENSG00000249115	predictor
ENSG00000249139	predictor
ENSG00000249209	predictor
ENSG00000249222	predictor
ENSG00000249240	predictor
ENSG00000249242	predictor
ENSG00000249319	predictor
ENSG00000249437	predictor
ENSG00000249471	predictor
ENSG00000249481	predictor
ENSG00000249624	predictor
ENSG00000249709	predictor
ENSG00000249715	predictor
ENSG00000249773	predictor
ENSG00000249884	predictor
ENSG00000249915	predictor
ENSG00000249961	predictor
ENSG00000249992	predictor
ENSG00000250021	predictor
ENSG00000250067	predictor
ENSG00000250120	predictor
ENSG00000250151	predictor
ENSG00000250264	predictor
ENSG00000250305	predictor
ENSG00000250312	predictor
ENSG00000250317	predictor
ENSG00000250366	predictor
ENSG00000250479	predictor
ENSG00000250506	predictor
ENSG00000250510	predictor
ENSG00000250565	predictor
ENSG00000250571	predictor
ENSG00000250644	predictor
ENSG00000250673	predictor
ENSG00000250722	predictor
ENSG00000250803	predictor
ENSG00000251192	predictor
ENSG00000251201	predictor
ENSG00000251247	predictor
ENSG00000251287	predictor
ENSG00000251322	predictor
ENSG00000251369	predictor
ENSG00000251503	predictor
ENSG00000251537	predictor
ENSG00000251569	predictor
ENSG00000253159	predictor
ENSG00000253251	predictor
ENSG00000253276	predictor
ENSG00000253304	predictor
ENSG00000253305	predictor
ENSG00000253309	predictor
ENSG00000253313	predictor
ENSG00000253368	predictor
ENSG00000253457	predictor
ENSG00000253485	predictor
ENSG00000253537	predictor
ENSG00000253598	predictor
ENSG00000253626	predictor
ENSG00000253649	predictor
ENSG00000253710	predictor
ENSG00000253719	predictor
ENSG00000253729	predictor
ENSG00000253731	predictor
ENSG00000253767	predictor
ENSG00000253797	predictor
ENSG00000253846	predictor
ENSG00000253873	predictor
ENSG00000253910	predictor
ENSG00000253953	predictor
ENSG00000253958	predictor
ENSG00000254004	predictor
ENSG00000254087	predictor
ENSG00000254093	predictor
ENSG00000254122	predictor
ENSG00000254126	predictor
ENSG00000254206	predictor
ENSG00000254413	predictor
ENSG00000254415	predictor
ENSG00000254440	predictor
ENSG00000254469	predictor
ENSG00000254470	predictor
ENSG00000254505	predictor
ENSG00000254536	predictor
ENSG00000254553	predictor
ENSG00000254685	predictor
ENSG00000254692	predictor
ENSG00000254709	predictor
ENSG00000254726	predictor
ENSG00000254732	predictor
ENSG00000254737	predictor
ENSG00000254772	predictor
ENSG00000254806	predictor
ENSG00000254827	predictor
ENSG00000254852	predictor
ENSG00000254858	predictor
ENSG00000254870	predictor
ENSG00000254901	predictor
ENSG00000254959	predictor
ENSG00000254986	predictor
ENSG00000254995	predictor
ENSG00000254996	predictor
ENSG00000254999	predictor
ENSG00000255071	predictor
ENSG00000255073	predictor
ENSG00000255112	predictor
ENSG00000255150	predictor
ENSG00000255152	predictor
ENSG00000255154	predictor
ENSG00000255192	predictor
ENSG00000255221	predictor
ENSG00000255274	predictor
ENSG00000255302	predictor
ENSG00000255339	predictor
ENSG00000255346	predictor
ENSG00000255398	predictor
ENSG00000255423	predictor
ENSG00000255508	predictor
ENSG00000255529	predictor
ENSG00000255561	predictor
ENSG00000255587	predictor
ENSG00000255639	predictor
ENSG00000255804	predictor
ENSG00000255819	predictor
ENSG00000255823	predictor
ENSG00000255833	predictor
ENSG00000255837	predictor
ENSG00000255872	predictor
ENSG00000255974	predictor
ENSG00000256029	predictor
ENSG00000256043	predictor
ENSG00000256053	predictor
ENSG00000256060	predictor
ENSG00000256061	predictor
ENSG00000256087	predictor
ENSG00000256188	predictor
ENSG00000256223	predictor
ENSG00000256229	predictor
ENSG00000256235	predictor
ENSG00000256269	predictor
ENSG00000256294	predictor
ENSG00000256349	predictor
ENSG00000256436	predictor
ENSG00000256453	predictor
ENSG00000256463	predictor
ENSG00000256500	predictor
ENSG00000256525	predictor
ENSG00000256537	predictor
ENSG00000256591	predictor
ENSG00000256646	predictor
ENSG00000256671	predictor
ENSG00000256683	predictor
ENSG00000256771	predictor
ENSG00000256806	predictor
ENSG00000256870	predictor
ENSG00000256977	predictor
ENSG00000257017	predictor
ENSG00000257057	predictor
ENSG00000257093	predictor
ENSG00000257103	predictor
ENSG00000257108	predictor
ENSG00000257218	predictor
ENSG00000257315	predictor
ENSG00000257335	predictor
ENSG00000257341	predictor
ENSG00000257365	predictor
ENSG00000257390	predictor
ENSG00000257524	predictor
ENSG00000257591	predictor
ENSG00000257594	predictor
ENSG00000257704	predictor
ENSG00000257727	predictor
ENSG00000257743	predictor
ENSG00000257767	predictor
ENSG00000257923	predictor
ENSG00000257949	predictor
ENSG00000257950	predictor
ENSG00000258102	predictor
ENSG00000258227	predictor
ENSG00000258289	predictor
ENSG00000258311	predictor
ENSG00000258315	predictor
ENSG00000258366	predictor
ENSG00000258388	predictor
ENSG00000258405	predictor
ENSG00000258429	predictor
ENSG00000258461	predictor
ENSG00000258465	predictor
ENSG00000258472	predictor
ENSG00000258484	predictor
ENSG00000258539	predictor
ENSG00000258555	predictor
ENSG00000258643	predictor
ENSG00000258644	predictor
ENSG00000258653	predictor
ENSG00000258659	predictor
ENSG00000258790	predictor
ENSG00000258818	predictor
ENSG00000258839	predictor
ENSG00000258881	predictor
ENSG00000258890	predictor
ENSG00000258947	predictor
ENSG00000258984	predictor
ENSG00000258989	predictor
ENSG00000259024	predictor
ENSG00000259030	predictor
ENSG00000259040	predictor
ENSG00000259075	predictor
ENSG00000259112	predictor
ENSG00000259120	predictor
ENSG00000259171	predictor
ENSG00000259207	predictor
ENSG00000259224	predictor
ENSG00000259305	predictor
ENSG00000259316	predictor
ENSG00000259330	predictor
ENSG00000259332	predictor
ENSG00000259417	predictor
ENSG00000259431	predictor
ENSG00000259494	predictor
ENSG00000259511	predictor
ENSG00000259522	predictor
ENSG00000259529	predictor
ENSG00000259956	predictor
ENSG00000260001	predictor
ENSG00000260007	predictor
ENSG00000260097	predictor
ENSG00000260220	predictor
ENSG00000260230	predictor
ENSG00000260238	predictor
ENSG00000260314	predictor
ENSG00000260428	predictor
ENSG00000260456	predictor
ENSG00000260537	predictor
ENSG00000260596	predictor
ENSG00000260643	predictor
ENSG00000260691	predictor
ENSG00000260729	predictor
ENSG00000260914	predictor
ENSG00000260916	predictor
ENSG00000261052	predictor
ENSG00000261115	predictor
ENSG00000261130	predictor
ENSG00000261147	predictor
ENSG00000261150	predictor
ENSG00000261210	predictor
ENSG00000261221	predictor
ENSG00000261236	predictor
ENSG00000261272	predictor
ENSG00000261341	predictor
ENSG00000261371	predictor
ENSG00000261408	predictor
ENSG00000261456	predictor
ENSG00000261582	predictor
ENSG00000261609	predictor
ENSG00000261611	predictor
ENSG00000261649	predictor
ENSG00000261652	predictor
ENSG00000261732	predictor
ENSG00000261739	predictor
ENSG00000261740	predictor
ENSG00000261787	predictor
ENSG00000261794	predictor
ENSG00000261796	predictor
ENSG00000261832	predictor
ENSG00000261857	predictor
ENSG00000261873	predictor
ENSG00000261884	predictor
ENSG00000261934	predictor
ENSG00000262152	predictor
ENSG00000262209	predictor
ENSG00000262246	predictor
ENSG00000262302	predictor
ENSG00000262304	predictor
ENSG00000262406	predictor
ENSG00000262461	predictor
ENSG00000262633	predictor
ENSG00000262655	predictor
ENSG00000262664	predictor
ENSG00000262814	predictor
ENSG00000262919	predictor
ENSG00000263001	predictor
ENSG00000263002	predictor
ENSG00000263020	predictor
ENSG00000263155	predictor
ENSG00000263264	predictor
ENSG00000263429	predictor
ENSG00000263465	predictor
ENSG00000263528	predictor
ENSG00000263620	predictor
ENSG00000263639	predictor
ENSG00000263715	predictor
ENSG00000263874	predictor
ENSG00000263956	predictor
ENSG00000263961	predictor
ENSG00000264006	predictor
ENSG00000264058	predictor
ENSG00000264230	predictor
ENSG00000264324	predictor
ENSG00000264343	predictor
ENSG00000264364	predictor
ENSG00000264522	predictor
ENSG00000264545	predictor
ENSG00000265118	predictor
ENSG00000265190	predictor
ENSG00000265241	predictor
ENSG00000265354	predictor
ENSG00000265491	predictor
ENSG00000265590	predictor
ENSG00000265681	predictor
ENSG00000265690	predictor
ENSG00000265808	predictor
ENSG00000265817	predictor
ENSG00000265972	predictor
ENSG00000266028	predictor
ENSG00000266074	predictor
ENSG00000266086	predictor
ENSG00000266094	predictor
ENSG00000266173	predictor
ENSG00000266302	predictor
ENSG00000266338	predictor
ENSG00000266412	predictor
ENSG00000266472	predictor
ENSG00000266714	predictor
ENSG00000266964	predictor
ENSG00000266967	predictor
ENSG00000267041	predictor
ENSG00000267060	predictor
ENSG00000267127	predictor
ENSG00000267179	predictor
ENSG00000267221	predictor
ENSG00000267281	predictor
ENSG00000267303	predictor
ENSG00000267368	predictor
ENSG00000267385	predictor
ENSG00000267426	predictor
ENSG00000267508	predictor
ENSG00000267534	predictor
ENSG00000267645	predictor
ENSG00000267673	predictor
ENSG00000267680	predictor
ENSG00000267706	predictor
ENSG00000267710	predictor
ENSG00000267740	predictor
ENSG00000267795	predictor
ENSG00000267796	predictor
ENSG00000267855	predictor
ENSG00000268043	predictor
ENSG00000268104	predictor
ENSG00000268173	predictor
ENSG00000268182	predictor
ENSG00000268235	predictor
ENSG00000268279	predictor
ENSG00000268350	predictor
ENSG00000268400	predictor
ENSG00000268500	predictor
